Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
Evaluating the impact of double dose vaccination on SARS-CoV-2 spread through optimal control analysis.,"Zarin, Rahat; Khan, Yousaf; Ahmad, Maryam; Khan, Amir; Humphries, Usa Wannasingha","This paper presents a new nonlinear epidemic model for the spread of SARS-CoV-2 that incorporates the effect of double dose vaccination. The model is analyzed using qualitative, stability, and sensitivity analysis techniques to investigate the impact of vaccination on the spread of the virus. We derive the basic reproduction number and perform stability analysis of the disease-free and endemic equilibrium points. The model is also subjected to sensitivity analysis to identify the most influential model parameters affecting the disease dynamics. The values of the parameters are estimated with the help of the least square curve fitting tools. Finally, the model is simulated numerically to assess the effectiveness of various control strategies, including vaccination and quarantine, in reducing the spread of the virus. Optimal control techniques are employed to determine the optimal allocation of resources for implementing control measures. Our results suggest that increasing the vaccination coverage, adherence to quarantine measures, and resource allocation are effective strategies for controlling the epidemic. The study provides valuable insights into the dynamics of the pandemic and offers guidance for policymakers in formulating effective control measures.",2024,/,Computer methods in biomechanics and biomedical engineering,,"9802899, d1e",1-23,,https://dx.doi.org/10.1080/10255842.2024.2364817,38896534,#49,Zarin 2024,"",""
Computational simulation of the COVID-19 epidemic with the SEIR stochastic model.,"Balsa, Carlos; Lopes, Isabel; Guarda, Teresa; Rufino, Jose","A small number of individuals infected within a community can lead to the rapid spread of the disease throughout that community, leading to an epidemic outbreak. This is even more true for highly contagious diseases such as COVID-19, known to be caused by the new coronavirus SARS-CoV-2. Mathematical models of epidemics allow estimating several impacts on the population and, therefore, are of great use for the definition of public health policies. Some of these measures include the isolation of the infected (also known as quarantine), and the vaccination of the susceptible. In a possible scenario in which a vaccine is available, but with limited access, it is necessary to quantify the levels of vaccination to be applied, taking into account the continued application of preventive measures. This work concerns the simulation of the spread of the COVID-19 disease in a community by applying the Monte Carlo method to a Susceptible-Exposed-Infective-Recovered (SEIR) stochastic epidemic model. To handle the computational effort involved, a simple parallelization approach was adopted and deployed in a small HPC cluster. The developed computational method allows to realistically simulate the spread of COVID-19 in a medium-sized community and to study the effect of preventive measures such as quarantine and vaccination. The results show that an effective combination of vaccination with quarantine can prevent the appearance of major epidemic outbreaks, even if the critical vaccination coverage is not reached. Copyright © The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature 2021.",2021,/,Computational and mathematical organization theory,,101613976,1-19,,https://dx.doi.org/10.1007/s10588-021-09327-y,33814968,#54,Balsa 2021,"",""
"Forecasting of the SARS-CoV-2 epidemic in India using SIR model, flatten curve and herd immunity.","Venkatasen, Maheshwari; Mathivanan, Sandeep Kumar; Jayagopal, Prabhu; Mani, Prasanna; Rajendran, Sukumar; Subramaniam, UmaShankar; Ramalingam, Aroul Canessane; Rajasekaran, Vijay Anand; Indirajithu, Alagiri; Sorakaya Somanathan, Manivannan","In this paper, we are presenting an epidemiological model for exploring the transmission of outbreaks caused by viral infections. Mathematics and statistics are still at the cutting edge of technology where scientific experts, health facilities, and government deal with infection and disease transmission issues. The model has implicitly applied to COVID-19, a transmittable disease by the SARS-CoV-2 virus. The SIR model (Susceptible-Infection-Recovered) used as a context for examining the nature of the pandemic. Though, some of the mathematical model assumptions have been improved evaluation of the contamination-free from excessive predictions. The objective of this study is to provide a simple but effective explanatory model for the prediction of the future development of infection and for checking the effectiveness of containment and lock-down. We proposed a SIR model with a flattening curve and herd immunity based on a susceptible population that grows over time and difference in mortality and birth rates. It illustrates how a disease behaves over time, taking variables such as the number of sensitive individuals in the community and the number of those who are immune. It accurately model the disease and their lessons on the importance of immunization and herd immunity. The outcomes obtained from the simulation of the COVID-19 outbreak in India make it possible to formulate projections and forecasts for the future epidemic progress circumstance in India. Copyright © Springer-Verlag GmbH Germany, part of Springer Nature 2020.",2020,/,Journal of ambient intelligence and humanized computing,,101538212,1-9,,https://dx.doi.org/10.1007/s12652-020-02641-4,33224306,#55,Venkatasen 2020,"",""
Analysis of 'earlyR' epidemic model and Time Series model for prediction of COVID-19 registered cases.,"Kanagarathinam, Karthick; Algehyne, Ebrahem A; Sekar, Kavaskar","The COVID-19 is an epidemic that causes respiratory infection. The forecasted data will help the policy makers to take precautionary measures and to control the epidemic spread. The two models were adopted for forecasting the daily newly registered cases of COVID-19 namely 'earlyR' epidemic model and ARIMA model. In earlyR epidemic model, the reported values of serial interval of COVID-19 with gamma distribution have been used to estimate the value of R0 and 'projections' package is used to obtain epidemic trajectories by fitting the existing COVID-19 India data, serial interval distribution, and obtained R0 value of respective states. The ARIMA model is developed by using the 'auto.arima' function to evaluate the values of (p, d, q) and 'forecast' package is used to predict the new infected cases. The methodology evaluation shows that ARIMA model gives the better accuracy compared to earlyR epidemic model. Copyright © 2020 Elsevier Ltd. All rights reserved. Selection and peer-review under responsibility of the scientific committee of the Emerging Trends in Materials Science, Technology and Engineering.",2020,/,Materials today. Proceedings,,101668762,,,https://dx.doi.org/10.1016/j.matpr.2020.10.086,33078097,#56,Kanagarathinam 2020,"",""
Mathematical modeling of the spread of the coronavirus under strict social restrictions.,"Al-Arydah, Mo'tassem; Berhe, Hailay; Dib, Khalid; Madhu, Kalyanasundaram","We formulate a simple susceptible-infectious-recovery (SIR) model to describe the spread of the coronavirus under strict social restrictions. The transmission rate in this model is exponentially decreasing with time. We find a formula for basic reproduction function and estimate the maximum number of daily infected individuals. We fit the model to induced death data in Italy, United States, Germany, France, India, Spain, and China over the period from the first reported death to August 7, 2020. We notice that the model has excellent fit to the disease death data in these countries. We estimate the model's parameters in each of these countries with 95% confidence intervals. We order the strength of social restrictions in these countries using the exponential rate. We estimate the time needed to reduce the basic reproduction function to one unit and use it to order the quality of social restrictions in these countries. The social restriction in China was the strictest and the most effective and in India was the weakest and the least effective. Policy-makers may apply the Chinese successful social restriction experiment and avoid the Indian unsuccessful one. Copyright © 2021 The Authors. Mathematical Methods in Applied Sciences published by John Wiley & Sons, Ltd.",2021,/,Mathematical methods in the applied sciences,,9888551,,,https://dx.doi.org/10.1002/mma.7965,34908636,#59,Al-Arydah 2021,"",""
Dynamical analysis of novel COVID-19 epidemic model with non-monotonic incidence function.,"Prem Kumar, R; Basu, Sanjoy; Ghosh, Dipankar; Santra, Prasun Kumar; Mahapatra, G S","In this study, we developed and analyzed a mathematical model for explaining the transmission dynamics of COVID-19 in India. The proposed SIu Ik R model is a modified version of the existing SIR model. Our model divides the infected class I of SIR model into two classes: Iu (unknown infected class) and Ik (known infected class). In addition, we consider R a recovered and reserved class, where susceptible people can hide them due to fear of the COVID-19 infection. Furthermore, a non-monotonic incidence function is deemed to incorporate the psychological effect of the novel coronavirus diseases on India's community. The epidemiological threshold parameter, namely the basic reproduction number, has been formulated and presented graphically. With this threshold parameter, the local and global stability analysis of the disease-free equilibrium and the endemic proportion equilibrium based on disease persistence have been analyzed. Lastly, numerical results of long-run prediction using MATLAB show that the fate of this situation is very harmful if people are not following the guidelines issued by the authority. Copyright © 2021 John Wiley & Sons Ltd.",2021,/,Journal of public affairs,,101668855,e2754,,https://dx.doi.org/10.1002/pa.2754,34899057,#60,PremKumar 2021,"",""
Quantitative Analysis of the Effectiveness of Antigen- and Polymerase Chain Reaction-Based Combination Strategies for Containing COVID-19 Transmission in a Simulated Community.,"Huang, Qiangru; Sun, Yanxia; Jia, Mengmeng; Zhang, Ting; Chen, Fangyuan; Jiang, Mingyue; Wang, Qing; Feng, Luzhao; Yang, Weizhong","The number of coronavirus disease 2019 (COVID-19) cases continues to surge, overwhelming healthcare systems and causing excess mortality in many countries. Testing of infectious populations remains a key strategy to contain the COVID-19 outbreak, delay the exponential spread of the disease, and flatten the epidemic curve. Using the Omicron variant outbreak as a background, this study aimed to evaluate the effectiveness of testing strategies with different test combinations and frequencies, analyze the factors associated with testing effectiveness, and optimize testing strategies based on these influencing factors. We developed a stochastic, agent-based, discrete-time susceptible-latent-infectious-recovered model simulating a community to estimate the association between three levels of testing strategies and COVID-19 transmission. Antigen testing and its combination strategies were more efficient than polymerase chain reaction (PCR)-related strategies. Antigen testing also showed better performance in reducing the demand for hospital beds and intensive care unit beds. The delay in the turnaround time of test results had a more significant impact on the efficiency of the testing strategy compared to the detection limit of viral load and detection-related contacts. The main advantage of antigen testing strategies is the short turnaround time, which is also a critical factor to be optimized to improve PCR strategies. After modifying the turnaround time, the strategies with less frequent testing were comparable to daily testing. The choice of testing strategy requires consideration of containment goals, test efficacy, community prevalence, and economic factors. This study provides evidence for the selection and optimization of testing strategies in the post-pandemic era and provides guidance for optimizing healthcare resources. Copyright © 2023 THE AUTHORS. Published by Elsevier LTD on behalf of Chinese Academy of Engineering and Higher Education Press Limited Company.",2023,/,"Engineering (Beijing, China)",,101673395,,,https://dx.doi.org/10.1016/j.eng.2023.01.004,36819830,#69,Huang 2023,"",""
"A simple epidemic model for semi-closed community reveals the hidden outbreak risk in nursing homes, prisons, and residential universities.","Wang, Chaoqian","We develop a general SIS model to study the epidemic transmission in such semi-closed communities. The community population is divided into susceptible and infected in terms of the infection state, and concerning the physical structure of the crowd, they are classified into mobile and fixed individuals. The mobile individuals can be inside or outside the community, while the fixed individuals can be only inside the community. There are fixed infection sources outside the community, measuring the epidemic severity in society. We attribute the spreading to two reasons: (i) clustered infection among the community population and (ii) the epidemic in society spreading to the community population. We discuss the model in two cases. In the first case, the epidemic spreads in society, such that reasons (i) and (ii) work together. The results show that concerning fixed individuals (e.g. the elderly in nursing homes), a more closed community always promotes the infection. In the second case, there is no epidemic spreading in society, such that only reason (i) works. The results show that restricting all individuals to the community produces equivalent consequences as allowing them going outside the community. We should evenly distribute individuals inside and outside to form isolation. A counterexample is residential universities implementing closed management, where only students are restricted to campus. The model shows such management may lead to severe epidemics, and to prevent the epidemic outbreaks, students should have free access to being on or off campus. Copyright © The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature 2022, Springer Nature or its licensor (e.g. a society or other partner) holds exclusive rights to this article under a publishing agreement with the author(s) or other rightsholder(s); author self-archiving of the accepted manuscript version of this article is solely governed by the terms of such publishing agreement and applicable law.",2022,/,International journal of dynamics and control,,101765405,1-12,,https://dx.doi.org/10.1007/s40435-022-01068-3,36339917,#74,Wang 2022,"",""
On the relative role of different age groups in influenza epidemics.,"Worby, Colin J; Chaves, Sandra S; Wallinga, Jacco; Lipsitch, Marc; Finelli, Lyn; Goldstein, Edward","The identification of key ""driver"" groups in influenza epidemics is of much interest for the implementation of effective public health response strategies, including vaccination programs. However, the relative importance of different age groups in propagating epidemics is uncertain. During a communicable disease outbreak, some groups may be disproportionately represented during the outbreak's ascent due to increased susceptibility and/or contact rates. Such groups or subpopulations can be identified by considering the proportion of cases within the subpopulation occurring before (Bp) and after the epidemic peak (Ap) to calculate the subpopulation's relative risk, RR=Bp/Ap. We estimated RR for several subpopulations (age groups) using data on laboratory-confirmed US influenza hospitalizations during epidemics between 2009-2014. Additionally, we simulated various influenza outbreaks in an age-stratified population, relating the RR to the impact of vaccination in each subpopulation on the epidemic's initial effective reproductive number R_e(0). We found that children aged 5-17 had the highest estimates of RR during the five largest influenza A outbreaks, though the relative magnitude of RR in this age group compared to other age groups varied, being highest for the 2009 A/H1N1 pandemic. For the 2010-2011 and 2012-2013 influenza B epidemics, adults aged 18-49, and 0-4 year-olds had the highest estimates of RR respectively. For 83% of simulated epidemics, the group with the highest RR was also the group for which initial distribution of a given quantity of vaccine would result in the largest reduction of R_e(0). In the largest 40% of simulated outbreaks, the group with the highest RR and the largest vaccination impact was children 5-17. While the relative importance of different age groups in propagating influenza outbreaks varies, children aged 5-17 play the leading role during the largest influenza A epidemics. Extra vaccination efforts for this group may contribute to reducing the epidemic's impact in the whole community.",2015,/,Epidemics,13,101484711,10-16,,https://dx.doi.org/10.1016/j.epidem.2015.04.003,26097505,#101,Worby 2015,"",""
Bayesian kernel machine regression for count data: modelling the association between social vulnerability and COVID-19 deaths in South Carolina.,"Mutiso, Fedelis; Li, Hong; Pearce, John L; Benjamin-Neelon, Sara E; Mueller, Noel T; Neelon, Brian","The COVID-19 pandemic created an unprecedented global health crisis. Recent studies suggest that socially vulnerable communities were disproportionately impacted, although findings are mixed. To quantify social vulnerability in the US, many studies rely on the Social Vulnerability Index (SVI), a county-level measure comprising 15 census variables. Typically, the SVI is modelled in an additive manner, which may obscure non-linear or interactive associations, further contributing to inconsistent findings. As a more robust alternative, we propose a negative binomial Bayesian kernel machine regression (BKMR) model to investigate dynamic associations between social vulnerability and COVID-19 death rates, thus extending BKMR to the count data setting. The model produces a 'vulnerability effect' that quantifies the impact of vulnerability on COVID-19 death rates in each county. The method can also identify the relative importance of various SVI variables and make future predictions as county vulnerability profiles evolve. To capture spatio-temporal heterogeneity, the model incorporates spatial effects, county-level covariates, and smooth temporal functions. For Bayesian computation, we propose a tractable data-augmented Gibbs sampler. We conduct a simulation study to highlight the approach and apply the method to a study of COVID-19 deaths in the US state of South Carolina during the 2021 calendar year. Copyright © The Royal Statistical Society 2023. All rights reserved. For permissions, please e-mail: journals.permissions@oup.com.",2024,/,"Journal of the Royal Statistical Society. Series C, Applied statistics",73,1,257-274,,https://dx.doi.org/10.1093/jrsssc/qlad094,38222066,#114,Mutiso 2024,"",""
Dynamics of an SVEIR transmission model with protection awareness and two strains.,"Chen, Kaijing; Wei, Fengying; Zhang, Xinyan; Jin, Hao; Zhou, Ruiyang; Zuo, Yue; Fan, Kai","As of May 2024, the main strains of COVID-19 caused hundreds of millions of infection cases and millions of deaths worldwide. In this study, we consider the COVID-19 epidemics with the main strains in the Chinese mainland. We study complex interactions among hosts, non-pharmaceutical interventions, and vaccinations for the main strains by a differential equation model called SVEIR. The disease transmission model incorporates two strains and protection awareness of the susceptible population. Results of this study show that the protection awareness plays a crucial role against infection of the population, and that the vaccines are effective against the circulation of the earlier strains, but ineffective for emerging strains. By using the next generation matrix method, the basic reproduction number of the SVEIR model is firstly obtained. Our analysis by Hurwitz criterion and LaSalle's invariance principle shows that the disease free-equilibrium point is locally and globally asymptotically stable when the threshold value is below one. The existences of endemic equilibrium points are also established, and the global asymptotic stabilities are analyzed using the Lyapunov function method. Further, the SVEIR model is confirmed to satisfy the principle of competitive exclusion, of which the strain with the larger value of the basic reproduction number is dominant. Numerically, the surveillance data with the Omicron strain and the XBB strain are split by the cubic spline interpolation method. The fitting curves against the surveillance data are plotted using the least-squares method from MATLAB. The results indicate that the XBB strain dominates in this study. Moreover, a global sensitivity analysis of the key parameters is performed by using of PRCC. The numerical simulations imply that combination control strategy positively impacts on the infection scale than what separate control strategy does, and that the earlier time producing protection awareness for the public creates less infection scale, further that the increment of protection awareness also reduces the infection scale. Therefore, the policymakers of the local government are suggested to concern the changes of protection awareness of the public. Copyright © 2024 The Authors.",2025,/,Infectious Disease Modelling,10,1,207-228,,https://dx.doi.org/10.1016/j.idm.2024.10.001,39469221,#117,Chen 2025,"",""
The Peculiar Emergence of Mpox (Monkeypox): Directions for the Search for the Natural Reservoir and Vaccination Strategies.,"Breban, Romulus","Background/Objectives: Mpox (monkeypox) is a zoonosis with origins in a currently unknown African reservoir. The first epidemiological accounts of mpox date back to the early 1980s, yet mpox only emerged as a pandemic threat in 2022-2023, more than 40 years later. This scenario is very different from those of other emerging diseases such as HIV and SARS, which immediately spread globally, in fully susceptible populations, starting from patients zero. Methods: We use mathematical modeling to illustrate the dynamics of mpox herd immunity in small communities in touch with the mpox natural reservoir. In particular, we employ an SEIR stochastic model. Results: The peculiar emergence of mpox can be explained by its relationship with smallpox, which was eradicated through universal mass vaccination in 1980. Mpox first emerged in small rural communities in touch with mpox's animal reservoir and then spread globally. The relative isolation of these communities and their herd-immunity dynamics against mpox worked to delay the introduction of mpox in large urban centers. Conclusions: Mathematical modeling suggests that the search for the mpox animal reservoir would be most fruitful in communities with high mpox seroprevalence and small outbreaks. These are communities is tight contact with the mpox natural reservoir. We propose vaccinating individuals in communities in these communities to severely reduce the importation of cases elsewhere.",2024,/,Vaccines,12,10,,,https://dx.doi.org/10.3390/vaccines12101142,39460309,#126,Breban 2024,"",""
